;online_transaction_flg;code;category;transaction_amt;customer_id;day_time;day_of_week;time_of_day
17013;offline;Места общественного питания, рестораны;Рестораны;1000;9850180;Четверг Вечер;4;Вечер
17014;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;90;9850180;Четверг Ночь;4;Ночь
17015;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;300;9850180;Четверг Вечер;4;Вечер
17016;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;600;9850180;Четверг Ночь;4;Ночь
17017;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;100;9850180;Четверг Вечер;4;Вечер
17018;offline;Фастфуд;Фаст Фуд;700;9850180;Четверг Вечер;4;Вечер
17019;offline;Фастфуд;Фаст Фуд;2000;9850180;Четверг Утро;4;Утро
17020;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;900;9850180;Пятница Утро;5;Утро
17021;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;80;9850180;Пятница Вечер;5;Вечер
17022;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;200;9850180;Пятница Вечер;5;Вечер
17023;online;Лимузины и такси;Транспорт;400;9850180;Пятница Ночь;5;Ночь
17024;offline;Бакалейные магазины, супермаркеты;Супермаркеты;400;9850180;Пятница День;5;День
17025;offline;Бакалейные магазины, супермаркеты;Супермаркеты;900;9850180;Пятница Вечер;5;Вечер
17026;offline;Фастфуд;Фаст Фуд;800;9850180;Суббота Вечер;6;Вечер
17027;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;100;9850180;Воскресенье Утро;7;Утро
17028;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;200;9850180;Воскресенье Вечер;7;Вечер
17029;online;Агентства по прокату автомобилей — нигде более не классифицированные;Аренда авто;200;9850180;Воскресенье Вечер;7;Вечер
17030;offline;Фастфуд;Фаст Фуд;2000;9850180;Воскресенье День;7;День
17031;offline;Фастфуд;Фаст Фуд;700;9850180;Воскресенье Вечер;7;Вечер
17032;offline;Заправочные станции (с вспомогательными услугами или без);Топливо;900;9864126;Среда День;3;День
17033;offline;Магазины с продажей спиртных напитков навынос;Супермаркеты;10;9869102;Понедельник День;1;День
17034;online;Агентства по аренде автомобилей;Аренда авто;100;9894148;Понедельник День;1;День
17035;offline;Бакалейные магазины, супермаркеты;Супермаркеты;900;9898675;Понедельник Вечер;1;Вечер
